word,sentiment
bűnbanda,-1
bűncselekmény,-1
bűnös,-1
bűnösen,-1
bűnösség,-1
bűnöz,-1
bűnözés,-1
bűnöző,-1
bűnpártolás,-1
bűnrészes,-1
bűnsegéd,-1
bűntárs,-1
büntetlenül,-1
bűnügy,-1
bűnügyi,-1
bűz,-1
bűzölög,-1
bűzös,-1
cafat,-1
cafka,-1
cammog,-1
caplat,-1
céda,-1
célszerűtlen,-1
céltalan,-1
cemende,-1
cidrizik,-1
cidriző,-1
cigánykodik,-1
cigányos,-1
cigányoz,-1
cigánytelep,-1
cigarettacsempész,-1
ciki,-1
cikiz,-1
cinikus,-1
cinizmus,-1
cinkos,-1
cinkostárs,-1
cipekedik,-1
cipel,-1
civakodás,-1
civakodik,-1
civakodó,-1
civilizálatlan,-1
civódás,-1
civódik,-1
cívódik,-1
cudar,-1
cukkol,-1
csal,-1
csalafinta,-1
csalárd,-1
csalárdság,-1
csalárdul,-1
csalás,-1
csalatkozik,-1
csalfa,-1
csaló,-1
csalódás,-1
csalódik,-1
csalódott,-1
csalódottság,-1
csalóka,-1
csámborog,-1
csapás,-1
csapda,-1
csapdába,-1
csapdos,-1
csapkod,-1
csapnivaló,-1
csapodár,-1
csapodás,-1
csapongó,-1
csata,-1
csatangol,-1
csatározás,-1
csatatér,-1
csáva,-1
csavargó,-1
csélcsap,-1
cselekvésképtelen,-1
cselekvőképtelen,-1
cselleng,-1
csellengő,-1
csempész,-1
csenevész,-1
cserbenhagy,-1
cseszeget,-1
cseszegető,-1
csesztet,-1
csetepaté,-1
csetlik-botlik,-1
csicsa,-1
csicsás,-1
csicska,-1
csicskáztat,-1
csigalassúság,-1
csigalassúságú,-1
csipa,-1
csipás,-1
csípés,-1
csípősen,-1
csiricsáré,-1
csirkeeszű,-1
csód,-1
csontkollekció,-1
csonttörés,-1
csorba,-1
csorbít,-1
csóri,-1
csóró,-1
csoroszlya,-1
csotrogány,-1
csőd,-1
csökevény,-1
csökevényes,-1
csökönyös,-1
csökött,-1
csőlakó,-1
csömörlik,-1
csörtet,-1
csöves,-1
csövi,-1
csúf,-1
csúfol,-1
csúfolódás,-1
csúfolódó,-1
csúfondáros,-1
csúfos,-1
csula,-1
csulázik,-1
csúnya,-1
csúnyaság,-1
csügged,-1
csüggedt,-1
csüggedten,-1
csüggesztő,-1
csüggeteg,-1
dacol,-1
dacos,-1
dacosan,-1
dádé,-1
dadog,-1
dadogás,-1
dadogott,-1
dagadék,-1
dagadt,-1
dagályos,-1
daganat,-1
dagasztás,-1
dagi,-1
debil,-1
dedós,-1
defekt,-1
defektes,-1
defektus,-1
deficit,-1
definiálhatatlan,-1
deformált,-1
deformitás,-1
degeneráció,-1
degenerálódás,-1
degenerált,-1
degradáció,-1
degradál,-1
dehumanizáció,-1
dehumanizál,-1
dehumanizálás,-1
dekadencia,-1
dekadens,-1
dekonjunktúra,-1
delikvens,-1
delírium,-1
démon,-1
démonizál,-1
demoralizál,-1
demoralizáló,-1
denunciál,-1
dependens,-1
depis,-1
deportál,-1
depresszió,-1
depressziós,-1
deprimált,-1
dermesztő,-1
derogál,-1
despota,-1
destabilizáció,-1
destabilizál,-1
destruktív,-1
deviancia,-1
deviáns,-1
devizahiteles,-1
dicsekedik,-1
dicsekedő,-1
dicsekszik,-1
dicsekvő,-1
dicstelen,-1
difi,-1
diktátor,-1
diktatórikus,-1
dilemma,-1
díler,-1
dilettáns,-1
dilibogyó,-1
dilibogyós,-1
dilinyós,-1
dilló,-1
diló,-1
dirigál,-1
dirigátor,-1
diszharmónia,-1
diszharmonikus,-1
diszkótabletta,-1
diszkrimináció,-1
diszkriminál,-1
diszociális,-1
disszociális,-1
disszonancia,-1
disszonáns,-1
divatjamúlt,-1
dogmatikus,-1
dohos,-1
dolgavégezetlen,-1
dologkerülő,-1
dologtalan,-1
doppingol,-1
doppingszer,-1
dorgál,-1
dorgálás,-1
döbbenet,-1
döbbent,-1
döbbenve,-1
döcög,-1
döcögős,-1
döghalál,-1
döglődik,-1
döglött,-1
dögunalom,-1
dögvész,-1
dölyfös,-1
döntésképtelen,-1
dőre,-1
drákói,-1
drogos,-1
duci,-1
dudva,-1
dugulás,-1
duhaj,-1
dúl-fúl,-1
dulakodik,-1
dundi,-1
durakodik,-1
durcás,-1
durvaság,-1
duzzadt,-1
duzzanat,-1
duzzog,-1
duzzogó,-1
dübörgés,-1
düh,-1
dühít,-1
dühítő,-1
dühítően,-1
dühkitörés,-1
dühödt,-1
dühöng,-1
dühöngő,-1
dühös,-1
dühösen,-1
dühösség,-1
dühroham,-1
düledező,-1
dülöngél,-1
dzsuva,-1
dzsuvás,-1
ebugatta,-1
égésnyom,-1
egészségkárosító,-1
egészségtelen,-1
egocentrikus,-1
egoista,-1
egoizmus,-1
egyeduralmi,-1
egyeduralom,-1
egyhangú,-1
egyhangúság,-1
egykedvű,-1
egykedvűen,-1
egykutya,-1
egyoldalú,-1
egyoldalúság,-1
egypártrendszer,-1
egysíkú,-1
együgyű,-1
éhbér,-1
éhen-szomjan,-1
éhenkórász,-1
ehetetlen,-1
éhezés,-1
éhezik,-1
éhhalál,-1
éhínség,-1
éktelen,-1
eladósodik,-1
eladósodott,-1
elaggás,-1
elaggott,-1
elagyabugyál,-1
elakad,-1
elakadás,-1
elállatiasít,-1
elárul,-1
elaszik,-1
elátkoz,-1
elátkozott,-1
elátkozottság,-1
elavult,-1
elázott,-1
elbagatellizál,-1
elbaltáz,-1
elbanalizál,-1
elbasz,-1
elbátortalanít,-1
elbátortalanította,-1
elbizakodott,-1
elbizakodottságból,-1
elbocsát,-1
elbocsátás,-1
elbocsátott,-1
elborzaszt,-1
elbotlik,-1
elbukik,-1
elburkol,-1
élcelődik,-1
élces,-1
elcsen,-1
elcsépelt,-1
elcsesz,-1
elcsigáz,-1
elcsigázott,-1
elcsökevényesedés,-1
elcsüggedt,-1
elcsüggeszt,-1
elcsüggesztő,-1
eldönget,-1
eldönthetetlen,-1
eldugul,-1
eldugult,-1
eldurvul,-1
elégedetlen,-1
elégedetlenkedő,-1
elégedetlenség,-1
elégedetlenül,-1
elégikus,-1
elégtelen,-1
elégtelenség,-1
élelmiszerhiány,-1
elembertelenít,-1
elenyészik,-1
elérhetetlen,-1
elernyedt,-1
elértéktelenedett,-1
elértéktelenedik,-1
elesett,-1
életlen,-1
élettelen,-1
életunt,-1
életveszélyes,-1
elfajult,-1
elfajzik,-1
elfecsérel,-1
elfenekel,-1
elferdít,-1
elferdítés,-1
elfogadhatatlan,-1
elfogadhatatlanul,-1
elfogódott,-1
elfogult,-1
elfogultság,-1
elfojt,-1
elfonnyad,-1
elfuserál,-1
elgáncsol,-1
elgázol,-1
elgyengít,-1
elgyöngít,-1
elgyötört,-1
elhagyatott,-1
elhagyatottan,-1
elhagyott,-1
elhajlás,-1
elhajlik,-1
elhal,-1
elhallgat,-1
elhallgattat,-1
elhaló,-1
elhamarkodott,-1
elhanyagolás,-1
elhanyagolható,-1
elhanyagolt,-1
elhanyagoltság,-1
elháríthatatlan,-1
elhasal,-1
elhasznál,-1
elhasznált,-1
elhatalmadosik,-1
elherdál,-1
elhervad,-1
élhetetlen,-1
elhidegül,-1
elhidegült,-1
elhízott,-1
elhomályosít,-1
elhomályosítás,-1
elhomályosítja,-1
elhull,-1
elhullott,-1
elhunyt,-1
elhurcol,-1
elidegenedett,-1
elidegenedik,-1
elidegenít,-1
elidegenítés,-1
elidegenített,-1
elintézetlen,-1
eliszik,-1
elítélendő,-1
elkábít,-1
elkábul,-1
elkalapál,-1
elkámpicsorodik,-1
elkámpicsorodott,-1
elkedvetlenedett,-1
elkedvetlenít,-1
elkedvetlenítés,-1
elkenődött,-1
elkényeztet,-1
elkényeztetett,-1
elkerülhetetlen,-1
elkerülhetetlenül,-1
elkeseredés,-1
elkeseredett,-1
elkeseredettség,-1
elkeserít,-1
elkeserítő,-1
elkésett,-1
elkésik,-1
elkínzott,-1
elkoboz,-1
elkomorul,-1
elkótyavegyél,-1
elkótyavetyél,-1
elködösít,-1
elkövető,-1
elkummant,-1
elkúr,-1
ellehetetlenít,-1
ellenérzés,-1
ellenkezés,-1
ellenlábas,-1
ellenőrizetlen,-1
ellenőrizhetetlen,-1
ellenség,-1
ellenséges,-1
ellenségesen,-1
ellenségeskedés,-1
ellenszegül,-1
ellenszegülés,-1
ellenszenv,-1
ellenszenves,-1
ellentmond,-1
ellentmondás,-1
ellentmondó,-1
elmaradott,-1
elmarasztal,-1
elmaszatolódik,-1
elmebajos,-1
elmebeteg,-1
elmeháborodott,-1
elmérgesedik,-1
elmérgesít,-1
elmeroggyant,-1
elmezavarodott,-1
elmismásol,-1
elmosódott,-1
elnaggyáz,-1
elnaggyázott,-1
elnáspángol,-1
elnéz,-1
elnyom,-1
elnyomás,-1
elnyomja,-1
elnyomó,-1
elnyűtt,-1
elodáz,-1
elodázódik,-1
elolvashatatlan,-1
elormótlanodik,-1
előítélet,-1
előítéletek,-1
előítéletes,-1
előkelősködő,-1
előnytelen,-1
előreláthatatlan,-1
élősködik,-1
élősködő,-1
elpáhol,-1
elpazarol,-1
elpazarolt,-1
elperel,-1
elpityeredik,-1
elpocsékol,-1
elporol,-1
elpusztít,-1
elpusztított,-1
elpusztul,-1
elpusztult,-1
elpuszult,-1
elpüföl,-1
elrabol,-1
elrettent,-1
elrettentő,-1
elrettentően,-1
elriaszt,-1
elrohad,-1
elront,-1
elrontott,-1
elrozsdásodik,-1
elsápad,-1
elsinkófál,-1
elsorvad,-1
elsumákol,-1
elszed,-1
elszegényedett,-1
elszegényít,-1
elszigetel,-1
elszigetelődik,-1
elszigetelt,-1
elszigeteltség,-1
elszigeteltség-érzet,-1
elszól,-1
elszólás,-1
elszomorít,-1
elszontyolodott,-1
elszörnyedt,-1
eltaccsol,-1
eltaknyol,-1
eltanácsol,-1
eltángál,-1
eltanyál,-1
eltaszít,-1
eltékozol,-1
eltérít,-1
eltéved,-1
eltévelyedik,-1
eltitkol,-1
eltorzít,-1
eltorzul,-1
eltorzult,-1
eltömődik,-1
eltömődött,-1
eltulajdonít,-1
eltúloz,-1
eltussol,-1
eluralkodik,-1
elutasít,-1
elutasítás,-1
elutasítja,-1
elutasító,-1
elutasítóan,-1
elutasították,-1
elvágódik,-1
elvakít,-1
elvakult,-1
elválaszt,-1
elvérzik,-1
elveszett,-1
elveszít,-1
elveszteget,-1
elvét,-1
elvetemült,-1
élvezkedik,-1
élvhajhász,-1
elviselhetetlen,-1
elviselhetetlenül,-1
elvonszolhatatlan,-1
elzavar,-1
elzavarják,-1
emberkerülő,-1
emberkísérlet,-1
emberölés,-1
emberölő,-1
embertelen,-1
embertelenség,-1
émelyeg,-1
émelygés,-1
émelyítő,-1
émelyítően,-1
emészthetetlen,-1
enervált,-1
engedetlen,-1
engedetlenség,-1
engesztelhetetlen,-1
enyészet,-1
enyves,-1
epegörcs,-1
epekedik,-1
epekő,-1
epés,-1
érdekellentét,-1
érdekember,-1
érdektelen,-1
érdektelenség,-1
érdekütközés,-1
eredménytelen,-1
eredménytelenség,-1
eredménytelenül,-1
erélyes,-1
éretlen,-1
ergya,-1
erkölcstelen,-1
erkölcstelenség,-1
erkölcstelenül,-1
erőltetett,-1
erőszak,-1
erőszakos,-1
erőszakosan,-1
erőszakoskodik,-1
erőszakosság,-1
erőtlen,-1
értéktelen,-1
értéktelenség,-1
értelmetlen,-1
értelmetlenül,-1
értetlen,-1
értetlenkedés,-1
értetlenség,-1
érthetetlen,-1
érvénytelen,-1
érvénytelenít,-1
érzéketlen,-1
érzéketlenség,-1
esélytelen,-1
eseménytelen,-1
esetlen,-1
eszefogyott,-1
eszelős,-1
eszement,-1
eszetlen,-1
eszeveszett,-1
észrevehetetlen,-1
ésszerűtlen,-1
esztelen,-1
esztelenség,-1
etikátlan,-1
étlen-szomjan,-1
étvágytalan,-1
évődik,-1
exhibicionista,-1
exitálás,-1
ezredrangú,-1
faarc,-1
fafej,-1
fafejű,-1
faggat,-1
faggatózó,-1
fáj,-1
fajankó,-1
fájás,-1
fájdalmas,-1
fájdalom,-1
fájdalommal,-1
fajgyűlölő,-1
fajirtás,-1
fájlal,-1
fájó,-1
fájogat,-1
fajtalankodik,-1
fajtalankodó,-1
fajtalanság,-1
fake,-1
fakó,-1
fal,-1
falánk,-1
fals,-1
fanatikus,-1
fanatikusan,-1
fanatizmus,-1
fancsali,-1
fantazmagória,-1
fantom,-1
fanyalgó,-1
fapina,-1
fapofa,-1
fáradalmas,-1
fáradságos,-1
fáradt,-1
fáradtság,-1
fáradtságos,-1
faragatlan,-1
faramuci,-1
fáraszt,-1
fárasztó,-1
fasiszta,-1
fasizmus,-1
fásult,-1
fásultság,-1
fasz,-1
faszfej,-1
faszol,-1
faszos,-1
faszság,-1
faszszopó,-1
fatalista,-1
fattyú,-1
fecseg,-1
fecsérlő,-1
fedd,-1
fedezetlen,-1
fegyelmezetlen,-1
fegyelmezetlenség,-1
fegyenc,-1
fejetlen,-1
fejetlenség,-1
fejfájás,-1
fejfájós,-1
fejgörcs,-1
fejletlen,-1
fejvesztés,-1
fejvesztettség,-1
fekély,-1
fékezhetetlen,-1
fél,-1
feláldoz,-1
feláldozta,-1
félbehagy,-1
félbehagyott,-1
félbemaradt,-1
félbeszakadt,-1
félbeszakít,-1
félbeszakítás,-1
felbillen,-1
felborul,-1
felbosszant,-1
felbőszít,-1
felbőszült,-1
felbujtó,-1
félcédulás,-1
felcukkol,-1
felcsinál,-1
felcsinálták,-1
féldeszkás,-1
feldolgozhatatlan,-1
feldúl,-1
feldúlt,-1
feldügödött,-1
feldühít,-1
feldühített,-1
feldühödött,-1
feléből-nagyjából,-1
feledékeny,-1
feledékenység,-1
felél,-1
félelem,-1
félelmek,-1
félelmetes,-1
felelőtlen,-1
felelőtlenség,-1
felemészt,-1
félénk,-1
félénken,-1
félénkség,-1
felépíthetetlen,-1
felesel,-1
feleselő,-1
felesleges,-1
féleszű,-1
felfekvés,-1
felfoghatatlan,-1
felfordul,-1
felfordulás,-1
felforgat,-1
felforgatás,-1
felforgató,-1
felfortyan,-1
felfuvalkodott,-1
felfúvalkodott,-1
felfüggesztés,-1
felháborító,-1
felháborodás,-1
felháborodik,-1
felháborodott,-1
felháborodva,-1
felhasználhatatlan,-1
felhorkan,-1
felhorzsol,-1
feliből-nagyjából,-1
felindultság,-1
feljelent,-1
feljelentés,-1
felkavaró,-1
félkegyelmű,-1
felkészületlen,-1
félkezű,-1
féllábú,-1
fellengős,-1
fellengzős,-1
felmérhetetlen,-1
félnótás,-1
félő,-1
félős,-1
felpaprikázott,-1
felpuffad,-1
felpüffed,-1
félrebeszél,-1
félredefiniál,-1
félreért,-1
félreértés,-1
félreértett,-1
félreérthető,-1
félrekezel,-1
félrekúr,-1
félremagyaráz,-1
félrészeg,-1
félrevezet,-1
félrevezetés,-1
félrevezethető,-1
félrevezető,-1
felrobban,-1
felségárulás,-1
felsért,-1
felsőbbrendűség,-1
felspanolt,-1
felsül,-1
felsülés,-1
félsz,-1
felszarvaz,-1
félszeg,-1
félszemű,-1
felszínes,-1
féltékeny,-1
féltékenykedik,-1
feltűnősködő,-1
feltüzelt,-1
felülbecsült,-1
felületes,-1
felületesen,-1
felületesség,-1
felültet,-1
felvág,-1
felvágós,-1
félvállról,-1
fene,-1
fennakadás,-1
fennhéjáz,-1
fennhéjázó,-1
fenntarthatatlan,-1
fenyeget,-1
fenyegetés,-1
fenyegetések,-1
fenyegetettség,-1
fenyegető,-1
fenyegetőzik,-1
fenyít,-1
ferdehajlam,-1
féreg,-1
férfiatlan,-1
férgek,-1
fertőz,-1
fertőzés,-1
fertőző,-1
fertőződés,-1
fertőzőképesség,-1
fertőzött,-1
feslett,-1
feszélyezett,-1
feszélyező,-1
feszeng,-1
fészkelődik,-1
feszült,-1
feszültség,-1
fetreng,-1
fiaskó,-1
ficam,-1
figyelemzavaros,-1
figyelmetlen,-1
figyelmeztet,-1
figyelmeztetés,-1
fika,-1
fikarcnyi,-1
fikáz,-1
filléreskedő,-1
fing,-1
fingató,-1
fintor,-1
fintorogva,-1
finnyás,-1
finnyáskodó,-1
fitogtat,-1
fitymál,-1
fizetésképtelen,-1
fizetésképtelenség,-1
fizetőképtelen,-1
flancol,-1
flegma,-1
flegmatikus,-1
fleknis,-1
flepnis,-1
flúgos,-1
fóbia,-1
fóbiás,-1
foghíjas,-1
fogoly,-1
fogság,-1
fogvatartott,-1
fogyatékos,-1
fogyatékosság,-1
fojtás,-1
fojtó,-1
fojtogat,-1
fojtogató,-1
fontoskodás,-1
fontoskodó,-1
fonnyadozik,-1
fonnyadt,-1
forrófejű,-1
forrongó,-1
forszíroz,-1
fortyog,-1
fos,-1
fosik,-1
foszlány,-1
fosztogat,-1
fosztogatás,-1
fosztogató,-1
földhözragadt,-1
földönfutó,-1
fölényes,-1
fölényeskedik,-1
fölényeskedő,-1
fölételepszik,-1
fölösleg,-1
fölösleges,-1
fölsértő,-1
förmedvény,-1
förtelmes,-1
förtelmesen,-1
fösvény,-1
fővesztés,-1
franc,-1
francos,-1
fránya,-1
frász,-1
frigid,-1
frivol,-1
frusztráció,-1
frusztrál,-1
frusztráló,-1
frusztrált,-1
frusztráltság,-1
fujjog,-1
fújjog,-1
fújog,-1
fújtat,-1
fukar,-1
fukarul,-1
fulladás,-1
fullasztó,-1
fullasztóan,-1
fundamentalista,-1
fundamentalizmus,-1
funkciótlan,-1
fura,-1
furakodik,-1
furakszik,-1
furcsa,-1
furcsán,-1
fúria,-1
furunkulus,-1
fuser,-1
fusermunka,-1
futtat,-1
futtató,-1
füllentés,-1
füllentő,-1
fülsértő,-1
fülsüketítő,-1
fülykös,-1
fűszerezeltlen,-1
fütyi,-1
gagyi,-1
galád,-1
galádság,-1
galeri,-1
galiba,-1
gáncsoskodó,-1
gané,-1
ganés,-1
gány,-1
garasoskodó,-1
garázdálkodik,-1
gátlás,-1
gátlástalan,-1
gátlástalanul,-1
gazdaságtalan,-1
gazember,-1
gazemberek,-1
gazemberség,-1
gazfickó,-1
gaztett,-1
gaztevő,-1
gebe,-1
geci,-1
gégerák,-1
geil,-1
gejl,-1
gengszter,-1
genny,-1
gennyedzik,-1
gennyes,-1
gerinctelen,-1
gettó,-1
giccses,-1
gikszer,-1
girhes,-1
girnyó,-1
gizda,-1
gizgaz,-1
gombásodik,-1
gond,-1
gondatlan,-1
gondatlanság,-1
gondatlanul,-1
gondozatlan,-1
gondterhelt,-1
gondterhes,-1
gonosz,-1
gonoszkodás,-1
gonoszság,-1
gonosztevő,-1
gonoszul,-1
goromba,-1
gőg,-1
gőgös,-1
görcs,-1
görcsöl,-1
görény,-1
görnyed,-1
göröngyös,-1
groteszk,-1
gúny,-1
gúnymosoly,-1
gúnyol,-1
gúnyoldódás,-1
gúnyolódás,-1
gúnyolódik,-1
gúnyolódó,-1
gunyoros,-1
gúnyos,-1
gúnyosan,-1
gusztustalan,-1
gügye,-1
güzü,-1
gyagya,-1
gyagyás,-1
gyaláz,-1
gyalázat,-1
gyalázatos,-1
gyalázatosan,-1
gyalázkodás,-1
gyalázkodik,-1
gyalázkodó,-1
gyalázó,-1
gyámoltalan,-1
gyanakvó,-1
gyanúsítás,-1
gyanúsítgat,-1
gyanútlan,-1
gyarló,-1
gyász,-1
gyászol,-1
gyászoló,-1
gyászos,-1
gyatra,-1
gyáva,-1
gyáván,-1
gyenge,-1
gyengeelméjű,-1
gyengélkedés,-1
gyengélkedik,-1
gyengélkedő,-1
gyengeség,-1
gyengeségek,-1
gyepál,-1
gyér,-1
gyerekes,-1
gyermeteg,-1
gyilkol,-1
gyilkos,-1
gyilok,-1
gyógyíthatatlan,-1
gyogyós,-1
gyom,-1
gyomorégés,-1
gyomorfájás,-1
gyomorfekély,-1
gyomorforgató,-1
gyomorrák,-1
gyötör,-1
gyötört,-1
gyötrelem,-1
gyötrelmes,-1
gyötrelmesen,-1
gyötrő,-1
gyötrődés,-1
gyötrődik,-1
gyulladás,-1
gyulladt,-1
gyurcsányol,-1
gyülevész,-1
gyűlöl,-1
gyűlölet,-1
gyűlöletes,-1
gyűlölködés,-1
gyűlölködve,-1
gyűlölő,-1
gyűlölt,-1
hablatyol,-1
habog,-1
habókos,-1
háborgat,-1
háborgó,-1
háború,-1
háborús,-1
háborúskodik,-1
háborúzik,-1
haboz,-1
habozik,-1
habozó,-1
hadakozó,-1
hadifogoly,-1
hadjárat,-1
hadova,-1
hadovál,-1
hadviselés,-1
hadviselő,-1
hagymaszagú,-1
hájas,-1
hajcihő,-1
hájfej,-1
hajhász,-1
hajhullás,-1
hajkurász,-1
hajléktalan,-1
hajmeresztő,-1
hájpacni,-1
hajszol,-1
hajszolt,-1
hajthatatlanul,-1
hajtóvadászat,-1
haláleset,-1
halálos,-1
halálraítélt,-1
haláltusa,-1
halandzsa,-1
halandzsázik,-1
hálátlan,-1
hálátlanság,-1
haldoklik,-1
haldokló,-1
hallucináció,-1
hallucinál,-1
halogat,-1
halogatás,-1
halott,-1
halvérű,-1
hályog,-1
hamis,-1
hamisít,-1
hamisítás,-1
hamisított,-1
hamisítvány,-1
hamisjátékos,-1
hamiskártyás,-1
hangoskodás,-1
hangoskodó,-1
hangulatingadozás,-1
hangzavar,-1
hangyás,-1
hanta,-1
hantás,-1
hantázás,-1
hantázik,-1
hány,-1
hányadék,-1
hanyag,-1
hanyagul,-1
hányás,-1
hanyatlás,-1
hanyatlik,-1
hanyatló,-1
hányattatás,-1
hányaveti,-1
hányinger,-1
hánykolódik,-1
hányódik,-1
hányt,-1
harag,-1
haragos,-1
haragtartó,-1
haragvó,-1
haramia,-1
harapós,-1
harc,-1
harcias,-1
harciasan,-1
harciasság,-1
harmadrangú,-1
hárpia,-1
harsányan,-1
hascsikarás,-1
hasfájás,-1
hasogató,-1
haspók,-1
használhatatlan,-1
használhatatlanul,-1
hasznavehetetlen,-1
haszontalan,-1
haszontalanság,-1
hatalmaskodik,-1
hatalmaskodó,-1
határozatlan,-1
határozatlankodik,-1
határozatlanság,-1
határozatlanul,-1
határsértő,-1
hatástalan,-1
hatástalanság,-1
hatásvadász,-1
hátborzongató,-1
hátborzongatóan,-1
hátfájás,-1
hatökör,-1
hátrahőköl,-1
hátralék,-1
hátralékos,-1
hátráltat,-1
hátráltató,-1
hátramaradás,-1
hátramozdító,-1
hátrány,-1
hátrányos,-1
hátulütő,-1
hazaárulás,-1
házaló,-1
hazárd,-1
hazárdíroz,-1
házasságtörő,-1
hazátlan,-1
házisárkány,-1
hazudó,-1
hazudós,-1
hazudozó,-1
hazug,-1
hazugság,-1
házsártos,-1
hebeg,-1
hebeg-habog,-1
hebehurgya,-1
hebehurgyaság,-1
hebrencs,-1
heccel,-1
hedonista,-1
hekliz,-1
hékliz,-1
hektikus,-1
helybenhagy,-1
helyrehozhatatlan,-1
helyszűke,-1
helytelen,-1
helytelenül,-1
henceg,-1
hencegő,-1
hendikep,-1
henye,-1
hepciáskodik,-1
hepciáskodó,-1
hepp,-1
hercehurca,-1
herdáló,-1
herél,-1
hergel,-1
heroinista,-1
herpesz,-1
hervad,-1
hervadás,-1
hervadozik,-1
hervadt,-1
hervasztó,-1
hetvenkedik,-1
hetvenkedő,-1
hiábavaló,-1
hiábavalóan,-1
hiány,-1
hiányos,-1
hiányosan,-1
hiányosság,-1
hiányosságok,-1
hiányzik,-1
hiányzó,-1
hiba,-1
hibás,-1
hibázik,-1
hibáztat,-1
hibáztatható,-1
hibbant,-1
hidegrázás,-1
hiedelem,-1
hígvelejű,-1
hímel-hámol,-1
hipochonder,-1
hipochondria,-1
hírhedt,-1
hírhedten,-1
hirtelenkedik,-1
hiszékeny,-1
hisztéria,-1
hisztériás,-1
hisztériázik,-1
hisztérika,-1
hisztérikus,-1
hisztérikusan,-1
hiszti,-1
hisztis,-1
hisztizik,-1
hitáruló,-1
hitehagyó,-1
hitehagyott,-1
hiteltelen,-1
hiteltelenné,-1
hitetlen,-1
hitetlenkedik,-1
hitetlenkedő,-1
hitetlenkedve,-1
hitetlenség,-1
hitevesztett,-1
hitlerezik,-1
hitszegő,-1
hittagadó,-1
hitvány,-1
hitványság,-1
hiú,-1
hiúság,-1
hivalkodik,-1
hivalkodó,-1
hízelgő,-1
hóhér,-1
hóka,-1
holdkóros,-1
holt,-1
holtfáradt,-1
holtpont,-1
hólyag,-1
hólyagosodás,-1
hólyagosodik,-1
homeless,-1
hómlessz,-1
hontalan,-1
horrorisztikus,-1
horzsolás,-1
hörög,-1
hősködés,-1
hősködik,-1
hősködő,-1
húgyagyú,-1
húgykő,-1
huligán,-1
hulla,-1
hulladék,-1
hullafáradt,-1
hurcol,-1
húz-von,-1
húzódozik,-1
húzódozó,-1
húzza-halasztja,-1
hüledező,-1
hülye,-1
hülyén,-1
hülyeség,-1
hűtlen,-1
hűtlenség,-1
idegbajos,-1
idegbeteg,-1
idegel,-1
idegenkedés,-1
idegenkedő,-1
ideges,-1
idegesít,-1
idegesítő,-1
idegesség,-1
idegláz,-1
idegosztály,-1
idejétmúlt,-1
idétlen,-1
idióta,-1
idiotizmus,-1
időrabló,-1
időszerűtlen,-1
igazolhatatlan,-1
igaztalan,-1
igazságtalan,-1
igazságtalanság,-1
igazságtalanul,-1
igénytelen,-1
ignorál,-1
ignoráns,-1
ihatatlan,-1
ijedelem,-1
ijedős,-1
ijedtség,-1
ijesztget,-1
ijesztő,-1
ijesztően,-1
illegális,-1
illegálisan,-1
illegitim,-1
illetéktelen,-1
illetlen,-1
illetlenség,-1
illetlenül,-1
illogikus,-1
illojális,-1
illuminált,-1
illúzió,-1
imitál,-1
immel-ámmal,-1
ímmel-ámmal,-1
imperialista,-1
imperializmus,-1
imposztor,-1
impotens,-1
inaszakadtából,-1
incidens,-1
incselkedik,-1
indiszkrét,-1
indiszponált,-1
indokolatlan,-1
indokolatlanul,-1
indokolhatatlan,-1
indulat,-1
indulatos,-1
indulatosan,-1
infantilis,-1
infarktus,-1
infernális,-1
inflációs,-1
inflálódik,-1
ingadozik,-1
ingadozó,-1
ingatag,-1
ingerel,-1
ingerelhető,-1
ingerkedik,-1
ingerlékeny,-1
ingerlékenyen,-1
ingerszegény,-1
ingerült,-1
ingerülten,-1
ingoványos,-1
ingyenélő,-1
inkompatibilis,-1
inkompetencia,-1
inkompetens,-1
inkongruens,-1
inkonzekvencia,-1
inkonzekvens,-1
inkonzisztencia,-1
inkonzisztens,-1
inog,-1
ínség,-1
ínséges,-1
instabil,-1
instabilitás,-1
intolerancia,-1
intoleráns,-1
intő,-1
intrika,-1
inzultálás,-1
irányíthatatlan,-1
írástudatan,-1
irgalmatlan,-1
irigy,-1
irigykedik,-1
irigykedő,-1
ironikus,-1
irracionális,-1
irreális,-1
irreleváns,-1
irremediábilis,-1
irritáció,-1
irritál,-1
irritáló,-1
irritált,-1
irtózás,-1
irtózat,-1
irtózatos,-1
irtózik,-1
irtóztató,-1
iskolakerülő,-1
iskolázatlan,-1
istenkáromlás,-1
istenkáromló,-1
istentagadó,-1
istentelen,-1
istentelenség,-1
istenverte,-1
iszákos,-1
iszony,-1
iszonyat,-1
iszonyatos,-1
iszonyodik,-1
iszonytató,-1
iszonyú,-1
ítélkezik,-1
ittas,-1
izeg-mozog,-1
izgága,-1
izgatószer,-1
izgatott,-1
izgul,-1
ízlésficam,-1
ízlésromboló,-1
ízléstelen,-1
ízléstelenség,-1
izolált,-1
izzadságszagú,-1
izzadtságszagú,-1
jajgat,-1
járhatatlan,-1
járvány,-1
javíthatatlan,-1
javíthatatlanul,-1
jelentéktelen,-1
jelentéktelenség,-1
jelentéktelenül,-1
jellemtelen,-1
jelzálog,-1
jelzáloghitel,-1
jobbágyság,-1
jogellenesen,-1
jogellenességet,-1
jogosulatlan,-1
jogsértés,-1
